xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	T_f	theta	power	
	 0.74460	 -0.75392	 0.75843	 0.06597	 0.43490	 0.29511	 0.81786	 -0.08113	 354.78152	 -0.45998 	 0.94077
	 0.74411	 -0.20886	 0.75564	 0.00454	 0.42673	 0.32455	 0.81862	 -0.83096	 358.92256	 -0.00846 	 0.47276
	 0.74484	 -0.24609	 0.75559	 0.02546	 0.42635	 0.70499	 0.88648	 -0.07597	 348.72020	 -0.00362 	 0.39170
	 0.72316	 -0.69223	 0.75844	 0.06584	 0.43036	 0.32455	 0.87736	 -0.80951	 358.53533	 -0.00827 	 1.51234
	 0.74496	 -0.24788	 0.75551	 0.00649	 0.42648	 0.70499	 0.82509	 -0.09752	 357.11561	 -0.01207 	 0.45963
	 0.74493	 -0.69557	 0.75840	 0.05112	 0.42623	 0.32445	 0.81774	 -0.09369	 356.26393	 -0.42834 	 0.89172
	 0.73764	 -0.24788	 0.75555	 0.00663	 0.45670	 0.70499	 0.88072	 -0.81450	 357.11561	 -0.01659 	 0.53362
	 0.74453	 -0.26009	 0.92170	 0.75202	 0.66164	 0.16118	 0.92483	 -0.88560	 390.42394	 0.00000 	 0.00000
	 0.74460	 -0.24788	 0.75570	 0.13661	 0.46999	 0.71140	 0.88186	 -0.79938	 356.97913	 -0.01643 	 0.55837
	 0.74495	 -0.24756	 0.75570	 0.01697	 0.42639	 0.70499	 0.88011	 -0.81544	 342.18869	 -0.34118 	 0.41243
	 0.74453	 -0.27096	 0.91512	 0.76763	 0.66189	 0.84075	 0.92640	 -0.79898	 389.40606	 -0.14218 	 9.79712
	 0.74495	 -0.24788	 0.75570	 0.04636	 0.42639	 0.70499	 0.88072	 -0.81450	 342.79991	 -0.00197 	 0.33779
	 0.74495	 -0.24788	 0.75570	 0.00649	 0.40762	 0.70499	 0.88072	 -0.81450	 342.79991	 -0.00089 	 0.31044
	 0.74448	 -0.69192	 0.75512	 0.06477	 0.43120	 0.32715	 0.82328	 -0.09255	 357.81372	 -0.35696 	 0.85703
	 0.74460	 -0.24842	 0.75570	 0.06583	 0.41455	 0.70881	 0.88072	 -0.77853	 390.30435	 -0.00220 	 0.35216
	 0.73774	 -0.69572	 0.75538	 0.06584	 0.41511	 0.32455	 0.81871	 -0.09255	 388.70414	 -0.58212 	 0.90999
	 0.74439	 -0.69198	 0.75819	 0.06584	 0.42957	 0.32455	 0.82328	 -0.09255	 360.86534	 -0.44065 	 0.97664
	 0.74431	 -0.65411	 0.75738	 0.17635	 0.43486	 0.29511	 0.81786	 -0.08092	 359.52518	 -0.57840 	 1.00592
	 0.74460	 -0.25360	 0.75570	 0.09230	 0.43156	 0.71233	 0.88072	 -0.79938	 357.69597	 -0.00595 	 0.38319
	 0.74494	 -0.80282	 0.75570	 0.00885	 0.43560	 0.71245	 0.88072	 -0.81450	 340.98323	 -0.00058 	 0.65515
	 0.73814	 -0.23480	 0.75508	 0.04441	 0.41390	 0.32455	 0.82328	 -0.09255	 391.78457	 -0.00828 	 0.48326
	 0.73766	 -0.69578	 0.75844	 0.06584	 0.43045	 0.32455	 0.81871	 -0.09255	 358.66849	 -0.56424 	 1.09208
	 0.74460	 -0.23419	 0.75543	 0.04351	 0.43553	 0.57133	 0.90159	 -0.79982	 357.69597	 -0.01688 	 0.38916
	 0.74496	 -0.24788	 0.75551	 0.00649	 0.42639	 0.70499	 0.85574	 -0.79539	 357.11561	 -0.00442 	 0.45139
	 0.74448	 -0.75715	 0.75512	 0.04441	 0.41390	 0.32455	 0.82328	 -0.09255	 391.78457	 -0.41991 	 0.87761
	 0.74367	 -0.20673	 0.92235	 0.76700	 0.62637	 -0.67037	 0.75503	 -0.74172	 304.24739	 0.00000 	 0.12068
	 0.65141	 -0.25990	 0.76286	 0.02050	 0.42673	 0.32872	 0.81862	 -0.09255	 359.74909	 0.00000 	 0.00000
	 0.74472	 -0.27755	 0.75566	 0.06629	 0.43045	 0.32455	 0.88219	 -0.06825	 358.66849	 -0.02055 	 0.55213
	 0.72489	 -0.73377	 0.75848	 0.00841	 0.42639	 0.71245	 0.81586	 -0.83860	 342.79991	 -0.00085 	 1.02546
	 0.74453	 -0.75071	 0.75606	 0.76763	 0.66189	 0.84075	 0.81440	 -0.75824	 390.18601	 -0.01038 	 2.71427
	 0.72316	 -0.26662	 0.92227	 0.09044	 0.43045	 0.32455	 0.92918	 -0.13425	 358.66849	 -0.03445 	 5.15502
	 0.74296	 -0.07993	 0.75811	 0.00573	 0.43044	 0.25830	 0.87851	 -0.82602	 391.25245	 -0.01480 	 0.86531
	 0.74497	 -0.76118	 0.75572	 0.13039	 0.42639	 0.67920	 0.82006	 -0.07480	 354.92764	 -0.01442 	 0.99499
	 0.74448	 -0.69192	 0.75512	 0.06584	 0.41423	 0.32455	 0.82328	 -0.09255	 390.90100	 -0.40157 	 0.82721
	 0.74483	 -0.65411	 0.75742	 0.06678	 0.43569	 0.29511	 0.80200	 -0.08092	 359.03153	 0.00000 	 0.00000
	 0.74495	 -0.24756	 0.75570	 0.01758	 0.42639	 0.70499	 0.88072	 -0.81542	 342.15517	 -0.00184 	 0.32916
	 0.74484	 -0.24788	 0.75559	 0.00588	 0.42635	 0.83273	 0.88011	 -0.81453	 348.75372	 -0.00657 	 0.38567
	 0.74431	 -0.65411	 0.75744	 0.17695	 0.42651	 0.25741	 0.86449	 -0.08092	 359.40726	 -0.01827 	 0.81335
	 0.73134	 -0.24756	 0.75565	 0.01642	 0.43474	 0.70376	 0.83028	 -0.81544	 342.30661	 -0.00036 	 0.62187
	 0.74460	 -0.67306	 0.75570	 0.06479	 0.43152	 0.78983	 0.88198	 -0.87100	 357.21706	 -0.30272 	 0.87000
	 0.73774	 -0.27108	 0.75515	 0.06581	 0.41511	 0.31129	 0.81744	 -0.15195	 388.70414	 0.00000 	 0.00000
	 0.73775	 -0.24788	 0.75539	 0.00649	 0.42635	 0.31397	 0.88072	 -0.06458	 348.72020	 -0.00603 	 0.55214
	 0.74479	 -0.69572	 0.76379	 0.06584	 0.45356	 0.71556	 0.81871	 -0.84222	 388.70414	 -0.06583 	 1.91016
	 0.74424	 -0.66027	 0.75844	 0.06542	 0.43471	 0.32455	 0.84388	 -0.09231	 358.66849	 -0.02106 	 0.82366
	 0.72340	 -0.75114	 0.75740	 0.05503	 0.43060	 0.29511	 0.81786	 -0.08115	 354.78152	 -0.00199 	 0.99347
	 0.74448	 -0.26830	 0.92170	 0.78721	 0.66164	 0.16118	 0.92474	 -0.88560	 391.72844	 0.00000 	 0.00000
	 0.74453	 -0.74840	 0.75512	 0.04441	 0.41390	 0.32455	 0.82451	 -0.09255	 390.24213	 -0.40004 	 0.87148
	 0.74460	 -0.23969	 0.75588	 0.78719	 0.43553	 0.56848	 0.90159	 -0.79992	 390.15021	 0.00958 	 1.06172
	 0.74453	 -0.26051	 0.91797	 0.02768	 0.66189	 0.84359	 0.92579	 -0.79982	 357.73176	 -0.03287 	 5.97062
	 0.74484	 -0.24788	 0.75560	 0.00649	 0.42635	 0.70499	 0.88072	 -0.82270	 348.74089	 -0.32547 	 0.40773
	 0.74495	 -0.24788	 0.75551	 0.00649	 0.43613	 0.70499	 0.88072	 -0.81450	 357.09491	 -0.25159 	 0.42173
	 0.74449	 -0.69192	 0.75507	 0.06700	 0.41423	 0.32451	 0.82328	 -0.09255	 392.31612	 -0.40627 	 0.83177
	 0.72936	 -0.66698	 0.75745	 0.17520	 0.43486	 0.29515	 0.81786	 -0.08092	 358.11006	 -0.00422 	 0.87625
	 0.74460	 -0.24842	 0.75570	 0.04632	 0.43143	 0.71140	 0.88072	 -0.79938	 357.21706	 -0.30033 	 0.45804
	 0.72316	 -0.75746	 0.75844	 0.06477	 0.43054	 0.32455	 0.81733	 -0.09255	 358.66849	 -0.00284 	 1.03929
	 0.74494	 -0.23225	 0.75568	 0.00481	 0.43563	 0.68651	 0.88108	 -0.85653	 342.79991	 -0.00083 	 0.30124
	 0.74483	 -0.72793	 0.75742	 0.06678	 0.43569	 0.29305	 0.81786	 -0.08092	 354.73712	 -0.00411 	 0.70959
	 0.74460	 -0.71972	 0.75847	 0.04351	 0.43553	 0.57809	 0.88507	 -0.75877	 357.69597	 -0.00068 	 0.64729
	 0.72316	 -0.27192	 0.75567	 0.06584	 0.43045	 0.31778	 0.81712	 -0.09255	 358.66849	 0.00000 	 0.00000
	 0.66121	 -0.36983	 0.84790	 0.76541	 0.39262	 0.16823	 0.75571	 -0.45598	 303.33917	 0.00000 	 0.00000
	 0.74279	 -0.25955	 0.92657	 0.21264	 0.68368	 -0.74687	 0.92597	 -0.88560	 390.18601	 -0.10295 	 10.44464
	 0.74460	 -0.64109	 0.76654	 0.04351	 0.43485	 0.57133	 0.90159	 -0.79982	 357.69092	 -0.28565 	 1.02651
	 0.74460	 -0.28132	 0.75540	 0.03394	 0.43555	 0.29511	 0.81786	 -0.08092	 354.78657	 -0.00492 	 0.37535
	 0.74453	 -0.25955	 0.90365	 0.04380	 0.43538	 0.56846	 0.92725	 -0.79813	 390.34092	 -0.04097 	 4.41290
	 0.74460	 -0.23419	 0.77542	 0.76815	 0.63925	 0.16405	 0.90031	 -0.88728	 354.06844	 -0.00000 	 0.00000
	 0.74485	 -0.66962	 0.75538	 0.06584	 0.41511	 0.32455	 0.81871	 -0.09255	 388.70414	 -0.42157 	 0.79308
	 0.73771	 -0.24584	 0.75510	 0.00182	 0.42639	 0.70499	 0.87880	 -0.81450	 342.68756	 0.00933 	 0.46565
	 0.74460	 -0.23420	 0.75542	 0.00481	 0.43553	 0.68651	 0.88108	 -0.79886	 357.68564	 -0.28076 	 0.41273
	 0.74494	 -0.23224	 0.75569	 0.04351	 0.43563	 0.57133	 0.90159	 -0.85749	 342.81024	 -0.00319 	 0.34019
	 0.74431	 -0.65540	 0.75738	 0.04247	 0.43553	 0.29489	 0.81786	 -0.80405	 357.64975	 -0.01220 	 0.90059
	 0.74460	 -0.23837	 0.75570	 0.17739	 0.43487	 0.57155	 0.90159	 -0.07680	 359.57140	 -0.00539 	 0.60539
	 0.74374	 -0.69557	 0.75565	 0.05115	 0.42623	 0.32445	 0.81544	 -0.06721	 307.39105	 0.00000 	 0.06972
	 0.63603	 -0.25976	 0.80703	 0.20296	 0.41398	 -0.73985	 0.76417	 -0.62045	 356.92126	 0.00000 	 0.00000
	 0.72316	 -0.75746	 0.75844	 0.06584	 0.43045	 0.32455	 0.89785	 -0.08969	 358.66849	 -0.03851 	 1.55300
	 0.74348	 -0.21013	 0.92740	 0.88623	 0.62298	 -0.74400	 0.82145	 -0.74082	 304.55958	 -0.00000 	 0.15961
	 0.65199	 -0.25956	 0.92745	 0.01702	 0.62637	 -0.66621	 0.75503	 -0.74798	 304.55958	 0.00000 	 0.23826
	 0.74495	 -0.24756	 0.75570	 0.77260	 0.42639	 0.70499	 0.88011	 -0.80919	 342.18869	 0.00098 	 0.80748
	 0.74484	 -0.23017	 0.75560	 0.00649	 0.42635	 0.70499	 0.88072	 -0.83283	 348.74089	 -0.00130 	 0.30947
	 0.74496	 -0.29336	 0.75551	 0.00649	 0.42639	 0.70499	 0.88072	 -0.87557	 357.11561	 -0.00037 	 0.47874
	 0.74296	 -0.17252	 0.75570	 0.00649	 0.42639	 0.68370	 0.88072	 -0.81992	 391.25245	 -0.00039 	 0.30154
	 0.72316	 -0.75746	 0.75844	 0.06584	 0.44670	 0.32455	 0.81733	 -0.09255	 358.66849	 -0.55441 	 1.35537
	 0.74464	 -0.10173	 0.75565	 0.04351	 0.42620	 0.56454	 0.90068	 -0.80183	 356.20480	 -0.00630 	 0.28353
	 0.74493	 -0.71347	 0.75845	 0.06966	 0.43044	 0.33123	 0.81774	 -0.09170	 357.75510	 -0.43672 	 0.94771
	 0.72316	 -0.75746	 0.75844	 0.06584	 0.43045	 0.32455	 0.81779	 -0.13307	 358.66849	 0.00000 	 0.00000
	 0.72316	 -0.75730	 0.75844	 0.06584	 0.43045	 0.32455	 0.81733	 -0.09255	 352.05137	 -0.60357 	 1.32693
	 0.74494	 -0.23225	 0.75511	 0.00481	 0.42209	 0.32386	 0.82313	 -0.85653	 342.79991	 -0.00048 	 0.30972
	 0.71448	 -0.69192	 0.75570	 0.06584	 0.41423	 0.68719	 0.87646	 -0.09255	 390.90100	 -0.03251 	 2.73409
	 0.74453	 -0.26003	 0.75647	 0.75925	 0.65847	 0.84075	 0.92579	 -0.79992	 390.95977	 0.00992 	 1.17788
	 0.73774	 -0.69572	 0.91688	 0.06584	 0.41854	 0.32455	 0.80780	 -0.09255	 389.07700	 0.00000 	 0.00000
	 0.74453	 -0.26003	 0.88598	 0.07771	 0.46732	 0.82044	 0.92316	 -0.74838	 390.18601	 -0.09783 	 6.04286
	 0.72316	 -0.75730	 0.75844	 0.75598	 0.66194	 0.34478	 0.81779	 -0.14411	 358.66849	 0.00991 	 1.83563
	 0.74484	 -0.24788	 0.75559	 0.06540	 0.39779	 0.70499	 0.88205	 -0.81450	 348.72020	 -0.00018 	 0.31079
	 0.74483	 -0.65411	 0.75742	 0.00788	 0.43563	 0.29511	 0.81652	 -0.08092	 354.73712	 -0.00458 	 0.63202
	 0.74460	 -0.65411	 0.75729	 0.05510	 0.43486	 0.70438	 0.79998	 -0.08092	 345.36578	 -0.00234 	 0.67932
	 0.74495	 -0.27843	 0.75570	 0.01649	 0.42639	 0.29572	 0.88174	 -0.81544	 342.23551	 -0.00033 	 0.34376
	 0.74497	 -0.76205	 0.75812	 0.05387	 0.39083	 0.29511	 0.81786	 -0.08092	 354.92764	 -0.00125 	 0.69631
	 0.74441	 -0.65411	 0.75738	 0.17635	 0.43486	 0.29511	 0.81786	 -0.08092	 359.52518	 -0.00354 	 0.71410
	 0.74345	 -0.75734	 0.75812	 0.04372	 0.43045	 0.10062	 0.81786	 -0.08110	 355.03427	 0.00000 	 0.00000
	 0.72439	 -0.77477	 0.75844	 0.04586	 0.43044	 0.32455	 0.81733	 -0.09237	 358.56186	 -0.56548 	 1.31204
	 0.74496	 -0.65863	 0.75550	 0.00649	 0.42639	 0.71078	 0.86195	 -0.81450	 357.14696	 -0.00411 	 0.80454
	 0.74460	 -0.24336	 0.75741	 0.05461	 0.43486	 0.28932	 0.81786	 -0.08092	 352.23440	 -0.45691 	 0.48136
	 0.74487	 -0.23419	 0.92339	 0.75270	 0.43553	 0.57133	 0.90235	 -0.79982	 357.69597	 -0.00280 	 6.07682
	 0.74453	 -0.25955	 0.75661	 0.05920	 0.66164	 0.16118	 0.92521	 -0.88560	 403.44409	 0.00000 	 0.00000
	 0.74453	 -0.26003	 0.91512	 0.76763	 0.66189	 0.84075	 0.92579	 -0.79923	 390.18601	 -0.00000 	 0.00000
	 0.74453	 -0.24756	 0.92170	 0.85060	 0.66164	 0.16118	 0.92597	 -0.88629	 372.72245	 0.00000 	 0.00000
	 0.73774	 -0.69572	 0.75571	 0.07761	 0.43010	 0.32455	 0.81871	 -0.77928	 389.53706	 -0.04004 	 1.74201
	 0.74460	 -0.23419	 0.75538	 0.04351	 0.41541	 0.57133	 0.90068	 -0.07726	 358.41939	 -0.01190 	 0.48852
	 0.72985	 -0.24359	 0.75570	 0.04351	 0.43035	 0.57133	 0.90068	 -0.80507	 358.26721	 0.00000 	 0.00000
	 0.74460	 -0.23396	 0.75741	 0.05461	 0.43492	 0.28932	 0.81786	 -0.07579	 351.66316	 -0.00572 	 0.40305
	 0.74484	 -0.24788	 0.75525	 0.00649	 0.41468	 -0.77922	 0.87829	 -0.45492	 347.59099	 -0.00209 	 0.36412
	 0.64930	 -0.36983	 0.85276	 0.21043	 0.42570	 0.74514	 0.75571	 -0.81556	 307.85201	 0.00000 	 0.58932
	 0.74411	 -0.20707	 0.75559	 0.00651	 0.42673	 0.32455	 0.80546	 -0.85648	 358.84360	 -0.00851 	 0.47059
	 0.74485	 -0.24788	 0.75564	 0.00706	 0.42635	 0.70499	 0.88072	 -0.05771	 348.81985	 -0.00370 	 0.38505
	 0.74348	 -0.21013	 0.92740	 0.86070	 0.63013	 -0.74111	 0.88844	 -0.74986	 306.90313	 0.00000 	 0.42493
	 0.72316	 -0.75746	 0.75844	 0.08648	 0.44617	 0.50462	 0.81733	 -0.09490	 359.66727	 -0.03204 	 1.63244
	 0.74439	 -0.64209	 0.75537	 0.03162	 0.41511	 0.32455	 0.81774	 -0.09255	 355.84438	 -0.59188 	 0.77862
	 0.72339	 -0.66911	 0.75845	 0.06584	 0.43045	 0.32455	 0.81876	 -0.09255	 388.42412	 -0.00260 	 0.99020
	 0.74369	 -0.65005	 0.75842	 0.17635	 0.43486	 0.32455	 0.83687	 -0.08089	 359.52518	 -0.02132 	 0.89077
	 0.72222	 -0.76152	 0.75740	 0.07407	 0.43045	 0.29511	 0.81789	 -0.09258	 358.66849	 0.00003 	 0.93406
	 0.73774	 -0.68851	 0.75551	 0.06584	 0.42940	 0.34022	 0.88119	 -0.09255	 389.40954	 -0.03719 	 1.11189
	 0.74496	 -0.31402	 0.75538	 0.00539	 0.42639	 0.68931	 0.81823	 -0.81450	 356.41022	 -0.00760 	 0.49187
	 0.74460	 -0.23419	 0.91199	 0.04351	 0.43553	 0.13662	 0.90234	 -0.88486	 393.16256	 -0.06165 	 9.71975
	 0.74453	 -0.25955	 0.76720	 0.76763	 0.66164	 0.59588	 0.92522	 -0.80056	 354.71942	 0.00000 	 0.00000
	 0.72329	 -0.73887	 0.75856	 0.00481	 0.43050	 0.68651	 0.88108	 -0.84753	 356.91369	 0.00002 	 0.90578
	 0.74434	 -0.25279	 0.75530	 0.06584	 0.42505	 0.32455	 0.81733	 -0.04457	 357.69059	 -0.02112 	 0.52144
	 0.71614	 -0.10544	 0.75551	 0.00649	 0.42639	 0.60725	 0.88072	 -0.81450	 356.25657	 0.00000 	 0.00000
	 0.74464	 -0.24417	 0.75565	 0.06058	 0.42620	 0.57268	 0.90068	 -0.80183	 357.06384	 -0.31454 	 0.46350
	 0.74460	 -0.24842	 0.75570	 0.01880	 0.43152	 0.71140	 0.88072	 -0.07120	 357.21706	 -0.01120 	 0.48158
	 0.74483	 -0.65411	 0.75742	 0.06678	 0.43569	 0.29511	 0.81786	 -0.80929	 354.73712	 -0.00911 	 0.85628
	 0.72264	 -0.23420	 0.75542	 0.00481	 0.43553	 0.68651	 0.81811	 -0.81889	 357.68564	 -0.00431 	 1.14581
	 0.74475	 -0.75730	 0.75844	 0.06584	 0.43045	 0.32455	 0.85422	 -0.07264	 358.66849	 -0.02995 	 0.97193
	 0.65391	 -0.75746	 0.75844	 0.04374	 0.43045	 0.55521	 0.81945	 -0.80781	 358.72736	 -0.00509 	 3.78055
	 0.74498	 -0.23419	 0.75543	 0.06561	 0.45033	 0.42556	 0.89948	 -0.08460	 357.63710	 -0.01185 	 0.48734
	 0.74460	 -0.24640	 0.75740	 0.05461	 0.42894	 0.28894	 0.81786	 -0.08092	 352.33615	 -0.45935 	 0.48351
	 0.74460	 -0.65107	 0.75741	 0.05461	 0.43486	 0.29548	 0.81786	 -0.08092	 354.67977	 -0.46279 	 0.82142
	 0.74460	 -0.23419	 0.75504	 0.04355	 0.43561	 0.57133	 0.90159	 -0.76940	 357.75956	 -0.01942 	 0.41032
	 0.74494	 -0.78175	 0.77620	 0.05108	 0.42616	 0.32445	 0.81774	 -0.08541	 352.81870	 -0.00714 	 1.13443
	 0.74497	 -0.76205	 0.75812	 0.05387	 0.43044	 0.29511	 0.81786	 -0.08092	 354.92764	 -0.46347 	 0.92907
	 0.74453	 -0.26003	 0.91512	 0.76763	 0.66189	 0.84075	 0.92579	 -0.79992	 390.18601	 -0.00000 	 0.00000
	 0.74495	 -0.67016	 0.75571	 0.17542	 0.42639	 0.70499	 0.88011	 -0.13820	 360.13363	 -0.01931 	 1.05001
	 0.74431	 -0.23151	 0.75737	 0.01794	 0.43486	 0.29511	 0.81786	 -0.75818	 341.58025	 -0.00028 	 0.36159
	 0.72963	 -0.24850	 0.75569	 0.00422	 0.43546	 0.80963	 0.88072	 -0.79938	 357.21706	 -0.01807 	 0.92954
	 0.74460	 -0.23410	 0.75514	 0.04351	 0.43159	 0.57095	 0.94166	 -0.81049	 357.69597	 -0.01323 	 0.47643
	 0.74485	 -0.66962	 0.75846	 0.06584	 0.40516	 0.32455	 0.81871	 -0.09255	 388.70414	 -0.44009 	 1.35917
	 0.72316	 -0.75746	 0.75535	 0.06584	 0.43046	 0.32455	 0.81733	 -0.09255	 358.66849	 -0.00278 	 0.95488
	 0.74439	 -0.64209	 0.75537	 0.03162	 0.41511	 0.32455	 0.81774	 -0.09255	 355.84438	 -0.59188 	 0.77862
	 0.72316	 -0.69223	 0.76198	 0.06584	 0.43045	 0.32455	 0.81733	 -0.09255	 358.53533	 -0.47506 	 1.39846
	 0.74460	 -0.65107	 0.75911	 0.19810	 0.43461	 -0.72146	 0.81786	 -0.08092	 354.67977	 -0.00903 	 0.99338
	 0.64820	 -0.36983	 0.80703	 0.05950	 0.41424	 0.27714	 0.76187	 -0.59384	 303.72710	 0.00000 	 0.05652
	 0.74460	 -0.75575	 0.75741	 0.05461	 0.43486	 0.29548	 0.81786	 -0.08092	 354.76318	 -0.50046 	 0.91694
	 0.72316	 -0.65278	 0.75672	 0.06585	 0.43178	 0.32455	 0.81733	 -0.09255	 358.58508	 -0.00335 	 0.94188
	 0.74495	 -0.23395	 0.75570	 0.01697	 0.42639	 0.74958	 0.88011	 -0.79947	 357.25210	 -0.01513 	 0.37905
	 0.74460	 -0.24779	 0.75543	 0.04351	 0.43553	 0.57133	 0.90159	 -0.81579	 342.63257	 -0.00156 	 0.34708
	 0.74456	 -0.21004	 0.92166	 0.76763	 0.66164	 0.16118	 0.92597	 -0.88064	 390.18601	 0.00959 	 5.24737
	 0.74344	 -0.25964	 0.92745	 0.88623	 0.64585	 -0.74400	 0.90196	 -0.74283	 304.55958	 0.00000 	 0.15981
	 0.66853	 -0.58275	 0.80442	 0.38747	 0.62692	 -0.70625	 0.88138	 -0.83379	 305.93496	 -0.00000 	 0.23882
	 0.74494	 -0.20357	 0.75809	 0.03715	 0.43563	 0.68651	 0.76044	 -0.85588	 342.79991	 -0.00055 	 0.37129
	 0.71235	 -0.75730	 0.75844	 0.06584	 0.43045	 0.32455	 0.81779	 -0.09255	 358.66849	 -0.00175 	 1.20628
	 0.74467	 -0.27226	 0.91512	 0.76763	 0.66189	 0.84075	 0.92579	 -0.79992	 390.18601	 0.00000 	 0.00000
	 0.74453	 -0.26003	 0.91520	 0.76763	 0.66189	 0.81291	 0.90357	 -0.79992	 304.19064	 -0.00000 	 0.00000
	 0.74348	 -0.21013	 0.92732	 0.87065	 0.64585	 -0.72000	 0.92418	 -0.73791	 391.89210	 -0.08565 	 10.56751
	 0.74496	 -0.24754	 0.75571	 0.01687	 0.42639	 0.70499	 0.88010	 -0.81450	 357.11561	 -0.33766 	 0.41174
	 0.74495	 -0.24789	 0.75551	 0.00659	 0.42639	 0.70499	 0.88072	 -0.81544	 342.18869	 -0.00155 	 0.32075
	 0.74439	 -0.23570	 0.75551	 0.03162	 0.41511	 0.70968	 0.81759	 -0.09255	 355.82962	 -0.01002 	 0.46683
	 0.74496	 -0.65428	 0.75537	 0.00649	 0.42639	 0.31986	 0.88086	 -0.81450	 357.13037	 -0.00763 	 0.80330
	 0.72345	 -0.23796	 0.75842	 0.05790	 0.43545	 0.59618	 0.90156	 -0.76997	 357.77781	 0.00000 	 0.00000
	 0.74419	 -0.75369	 0.75509	 0.04372	 0.43061	 0.29970	 0.81736	 -0.09203	 358.65024	 -0.00202 	 0.65265
	 0.72205	 -0.75746	 0.75825	 0.06584	 0.43045	 0.32455	 0.81039	 -0.09255	 358.66849	 0.00000 	 0.00000
	 0.74488	 -0.26003	 0.91655	 0.76763	 0.66189	 0.84075	 0.92774	 -0.79992	 390.18601	 -0.13976 	 9.91712
	 0.74464	 -0.20468	 0.78751	 0.04351	 0.44484	 0.70680	 0.88064	 -0.84922	 356.20480	 -0.00000 	 0.00000
	 0.74495	 -0.10076	 0.75570	 0.00885	 0.42639	 0.57020	 0.90075	 -0.81450	 342.79991	 -0.00443 	 0.27515
	 0.74412	 -0.20707	 0.75840	 0.06950	 0.42673	 0.32455	 0.81859	 -0.09673	 370.28091	 -0.51711 	 0.67009
	 0.72310	 -0.75730	 0.75568	 0.00361	 0.43045	 0.32455	 0.82275	 -0.09255	 358.66896	 -0.00668 	 1.01052
	 0.74460	 -0.23420	 0.85153	 0.00481	 0.41419	 0.68651	 0.88108	 -0.79886	 357.68564	 0.00005 	 2.26272
	 0.64930	 -0.36983	 0.75786	 0.21043	 0.43536	 -0.73985	 0.75571	 -0.45598	 303.51193	 0.00000 	 0.02457
	 0.74460	 -0.24637	 0.75740	 0.05376	 0.43573	 0.28316	 0.88143	 -0.80487	 351.56699	 -0.00341 	 0.48153
	 0.74460	 -0.23424	 0.75542	 0.00568	 0.42874	 0.69228	 0.81750	 -0.07504	 357.68564	 -0.01225 	 0.46197
	 0.73774	 -0.69572	 0.75538	 0.06584	 0.41511	 0.32455	 0.81871	 -0.09255	 394.75938	 -0.58212 	 0.90878
	 0.74494	 -0.23225	 0.75568	 0.00481	 0.43437	 0.68651	 0.88108	 -0.85653	 342.79991	 -0.00069 	 0.29953
	 0.74460	 -0.25955	 0.92261	 0.76763	 0.66164	 0.21722	 0.88107	 -0.89485	 390.18601	 0.00000 	 0.00000
	 0.74453	 -0.24842	 0.75710	 0.06476	 0.43152	 0.61831	 0.92562	 -0.79738	 357.21706	 -0.01627 	 0.55426
	 0.74491	 -0.26114	 0.91512	 0.76763	 0.66373	 0.84075	 0.82405	 -0.79992	 390.57376	 -0.09991 	 7.46630
	 0.74348	 -0.20902	 0.92740	 0.89582	 0.62114	 -0.74400	 0.92319	 -0.74082	 304.82951	 -0.00000 	 0.19018
	 0.74392	 -0.25955	 0.75602	 0.01829	 0.66164	 0.32933	 0.94454	 -0.09714	 358.07730	 -0.01190 	 0.52506
	 0.72366	 -0.75746	 0.92932	 0.82387	 0.43045	 0.15640	 0.81733	 -0.83638	 390.77720	 -0.18371 	 13.16376
	 0.74453	 -0.25192	 0.91511	 0.07600	 0.43786	 0.31682	 0.91775	 -0.10795	 357.55051	 -0.03603 	 4.58112
	 0.72316	 -0.69223	 0.75929	 0.75768	 0.64355	 0.84826	 0.81937	 -0.78454	 391.17082	 0.00950 	 1.79354
	 0.65199	 -0.25956	 0.92745	 0.80284	 0.60762	 -0.66621	 0.75599	 -0.74172	 304.55958	 0.00000 	 0.23868
	 0.74483	 -0.63635	 0.75742	 0.03445	 0.45445	 0.29511	 0.81789	 -0.08092	 354.73712	 -0.42367 	 0.78856
	 0.74464	 -0.10173	 0.75565	 0.04435	 0.42620	 0.71129	 0.88602	 -0.80183	 357.25467	 -0.01857 	 0.39828
	 0.74460	 -0.24842	 0.77303	 0.06391	 0.43152	 0.56465	 0.88072	 -0.79938	 356.16719	 0.00000 	 0.00000
	 0.74412	 -0.17850	 0.75840	 0.05236	 0.42673	 0.32455	 0.92219	 -0.09673	 371.65918	 -0.04143 	 0.71485
	 0.74453	 -0.26003	 0.91512	 0.76763	 0.66189	 0.85532	 0.82219	 -0.79992	 390.15219	 -0.00000 	 0.00000
	 0.74453	 -0.26003	 0.90758	 0.01537	 0.67935	 0.84433	 0.88185	 -0.79992	 357.25336	 -0.03080 	 5.56252
	 0.74460	 -0.22027	 0.76497	 0.76572	 0.41808	 0.68293	 0.92502	 -0.79886	 390.61829	 0.00000 	 0.00000
	 0.74435	 -0.77158	 0.91189	 0.76075	 0.66359	 0.32455	 0.82074	 -0.09255	 359.11304	 -0.09192 	 6.58261
